Date,Close,High,Low,Open,Volume
2021-07-12,10438.2001953125,10523.0,10422.75,10496.5,574600
2021-07-13,10497.7998046875,10531.25,10463.599609375,10505.7001953125,557200
2021-07-14,10467.900390625,10510.650390625,10455.75,10503.75,519519000
2021-07-15,10426.0,10488.25,10404.25,10480.9501953125,485000
2021-07-16,10428.4501953125,10459.599609375,10400.349609375,10458.9501953125,427900
2021-07-19,10310.900390625,10379.7001953125,10268.400390625,10372.2998046875,466400
2021-07-20,10222.2001953125,10341.2998046875,10175.599609375,10318.400390625,531400
2021-07-22,10235.7998046875,10303.25,10189.150390625,10296.400390625,461600
2021-07-23,10201.349609375,10297.599609375,10190.7998046875,10249.2998046875,564100
2021-07-26,10137.9501953125,10212.650390625,10127.150390625,10204.650390625,482800
2021-07-27,10094.349609375,10217.099609375,10047.650390625,10153.150390625,814900
2021-07-28,10000.400390625,10122.5498046875,9947.9501953125,10119.099609375,594000
2021-07-29,9956.650390625,10027.9501953125,9945.7998046875,10021.0,908100
2021-07-30,10048.5,10179.599609375,9976.900390625,9990.7001953125,1486900
2021-08-02,10183.4501953125,10190.2998046875,10114.099609375,10162.75,602300
2021-08-03,10342.599609375,10355.650390625,10206.4501953125,10220.099609375,943100
2021-08-04,10246.7998046875,10408.0,10203.2001953125,10378.900390625,736000
2021-08-05,10224.900390625,10240.0,10157.7001953125,10237.650390625,565700
2021-08-06,10249.5,10316.400390625,10235.5498046875,10263.2998046875,468800
2021-08-09,10239.0,10348.7998046875,10200.4501953125,10274.75,600909000
2021-08-10,10158.75,10271.7998046875,10095.099609375,10247.099609375,785700
2021-08-11,10140.400390625,10225.349609375,10000.9501953125,10173.7998046875,611700
2021-08-12,10180.5498046875,10223.75,10137.099609375,10177.349609375,821700
2021-08-13,10178.2998046875,10240.849609375,10151.599609375,10218.650390625,991100
2021-08-16,10088.7998046875,10209.2001953125,10071.099609375,10182.2998046875,529100
2021-08-17,10088.2998046875,10100.4501953125,9963.25,10073.400390625,719000
2021-08-18,10067.9501953125,10134.150390625,10045.599609375,10123.75,516600
2021-08-20,9904.7001953125,10032.5498046875,9876.599609375,9972.5498046875,819800
2021-08-23,9759.150390625,10007.650390625,9744.5,9982.5498046875,672800
2021-08-24,9832.7998046875,9851.5498046875,9704.599609375,9779.0,743400
2021-08-25,9808.650390625,9899.25,9799.099609375,9874.4501953125,737100
